id,asn_dn,brand,country,delivered_to_client_date,delivery_recorded_date,dosage,dosage_form,first_line_designation,freight_cost,fulfill_via,item_description,line_item_insurance,line_item_quantity,line_item_value,managed_by,manufacturing_site,molecule_test_type,pack_price,po_sent_to_vendor_date,po_so,pq,pq_first_sent_to_client_date,product_group,project_code,scheduled_delivery_date,shipment_mode,sub_classification,unit_of_measure,unit_price,vendor,vendor_inco_term,weight
71167,ASN-23375,Kaletra,Nigeria,10-Jan-14,10-Jan-14,80/20mg/ml,Oral solution,Yes,17654.94,Direct Drop,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",74.08,1943,59883.26,PMO - US,ABBVIE (Abbott) Logis. UK,Lopinavir/Ritonavir,30.82,9/17/13,SCMS-207130,FPQ-12803,8/13/13,ARV,151-NG-T30,10-Jan-14,Air,Pediatric,300,0.1,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),FCA,1848
58450,ASN-33472,Isentress,South Africa,24-Jul-15,24-Jul-15,400mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",0.41,6,394.51,PMO - US,"MSD, Haarlem, NL",Raltegravir,65.75,10-09-14,SCMS-259078,FPQ-14942,09-11-14,ARV,116-ZA-T30,24-Jul-15,Truck,Adult,60,1.1,PHARMACY DIRECT,DDP,Weight Captured Separately
11653,DN-1280,Generic,Haiti,18-Jun-09,18-Jun-09,15mg,Capsule,No,See DN-1280 (ID#:10776),From RDC,"Stavudine 15mg, capsules, 60 Caps",0.11,36,54.0,PMO - US,"Aurobindo Unit III, India",Stavudine,1.5,N/A - From RDC,SO-24850,Pre-PQ Process,Pre-PQ Process,ARV,106-HT-T01,18-Jun-09,Air,Adult,60,0.02,SCMS from RDC,N/A - From RDC,See DN-1280 (ID#:10776)
67203,ASN-30671,Generic,South Africa,12-Feb-15,12-Feb-15,20mg/ml,Oral solution,No,Freight Included in Commodity Cost,Direct Drop,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",0.42,23,407.34,PMO - US,"Aurobindo Unit III, India",Abacavir,17.71,02-12-15,SCMS-259073,FPQ-14942,09-11-14,ARV,116-ZA-T30,12-Feb-15,Truck,Pediatric,240,0.07,PHARMACY DIRECT,DDP,Weight Captured Separately
66992,ASN-6085,Stat-Pak,Guyana,04-Mar-10,04-Mar-10,MIssing,Test kit,Yes,386.16,Direct Drop,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",1.16,20,540.0,PMO - US,Chembio Diagnostics Sys. Inc.,"HIV 1/2, Stat-Pak HIV, Kit",27.0,02-04-10,SCMS-63880,FPQ-4871,01-11-10,HRDT,102-GY-T30,04-Mar-10,Air,HIV test,20,1.35,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",EXW,11
86326,DN-1982,Truvada,CÃte dIvoire,23-Aug-10,23-Aug-10,300/200mg,Tablet - FDC,No,See DN-1982 (ID#:82910),From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",230.91,4080,107100.0,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,26.25,N/A - From RDC,SO-36311,FPQ-5201,03-03-10,ARV,104-CI-T30,23-Aug-10,Air,Adult,30,0.88,SCMS from RDC,N/A - From RDC,See DN-1982 (ID#:82910)
11695,DN-1496,Generic,Zambia,29-Oct-09,29-Oct-09,150/300mg,Tablet - FDC,Yes,4897.42,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",590.02,31240,273662.4,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,8.76,N/A - From RDC,SO-33620,Pre-PQ Process,Date Not Captured,ARV,110-ZM-T01,29-Oct-09,Truck,Adult,60,0.15,SCMS from RDC,N/A - From RDC,2832
12814,DN-977,Generic,Zambia,07-Nov-08,07-Nov-08,150/300mg,Tablet - FDC,Yes,2938.92,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",926.1,50000,472500.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,9.45,N/A - From RDC,SO-2487,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,07-Nov-08,Truck,Adult,60,0.16,SCMS from RDC,N/A - From RDC,4585
11672,DN-1382,Generic,Zambia,17-Aug-09,17-Aug-09,300mg,Tablet,No,See DN-1382 (ID#:10788),From RDC,"Abacavir 300mg, tablets, 60 Tabs",519.07,10406,264832.7,PMO - US,Mylan (formerly Matrix) Nashik,Abacavir,25.45,N/A - From RDC,SO-32550,Pre-PQ Process,Date Not Captured,ARV,110-ZM-T01,17-Aug-09,Truck,Adult,60,0.42,SCMS from RDC,N/A - From RDC,See DN-1382 (ID#:10788)
80639,ASN-30367,Generic,Haiti,26-Feb-15,27-Feb-15,600mg,Tablet,Yes,30046.84,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",202.75,56352,197232.0,PMO - US,"Hetero, Jadcherla, unit 5, IN",Efavirenz,3.5,11/14/14,SCMS-261020,FPQ-14895,9/24/14,ARV,106-HT-T30,26-Feb-15,Air,Adult,30,0.12,HETERO LABS LIMITED,EXW,4792
85574,DN-4188,Generic,Nigeria,20-Mar-15,30-Mar-15,150/300/200mg,Tablet - FDC,Yes,50569.84,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1245.94,156995,1212001.4,PMO - US,"Strides, Bangalore, India.",Lamivudine/Nevirapine/Zidovudine,7.72,N/A - From RDC,SO-51091,FPQ-14766,8/13/14,ARV,151-NG-T30,30-Apr-15,Air Charter,Adult,60,0.13,SCMS from RDC,N/A - From RDC,32219
9053,ASN-4359,Videx,South Africa,17-Apr-09,17-Apr-09,100mg,Chewable/dispersible tablet,Yes,Freight Included in Commodity Cost,Direct Drop,"Didanosine 100mg [Videx],chewable tablets, 60 Tabs",45.34,2160,23133.6,PMO - US,"BMS Meymac, France",Didanosine,10.71,3/27/09,SCMS-41588,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,25-Jun-09,Air,Pediatric,60,0.18,S. BUYS WHOLESALER,DDP,Weight Captured Separately
86192,DN-4227,Generic,Nigeria,15-Apr-15,20-Apr-15,300mg,Tablet,No,See DN-4227 (ID#:82795),From RDC,"Zidovudine 300mg, tablets, 60 Tabs",4.35,793,4226.69,PMO - US,"Aurobindo Unit III, India",Zidovudine,5.33,N/A - From RDC,SO-49687,FPQ-14766,8/13/14,ARV,151-NG-T30,30-Apr-15,Air Charter,Adult,60,0.09,SCMS from RDC,N/A - From RDC,See DN-4227 (ID#:82795)
9085,ASN-4242,Bioline,CÃte dIvoire,01-Jul-09,01-Jul-09,MIssing,Test kit,Yes,2094.08,Direct Drop,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",19.6,500,10000.0,PMO - US,"Standard Diagnostics, Korea","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",20.0,04-02-09,SCMS-42600,Pre-PQ Process,Pre-PQ Process,HRDT,104-CI-T01,01-Jul-09,Air,HIV test,25,0.8,"Standard Diagnostics, Inc.",EXW,136
83568,DN-2533,Generic,CÃte dIvoire,01-Mar-12,01-Mar-12,10mg/ml,Oral suspension,Yes,1102.3,From RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",14.31,4448,8673.6,PMO - US,"Aurobindo Unit III, India",Nevirapine,1.95,N/A - From RDC,SO-40760,FPQ-8295,8/25/11,ARV,104-CI-T30,01-Mar-12,Truck,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,1663
82813,DN-4315,Generic,Zambia,25-Aug-15,03-Sep-15,600/300/300mg,Tablet - FDC,Yes,Freight Included in Commodity Cost,From RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",1526.75,148665,1485163.35,PMO - US,"Aurobindo Unit VII, IN",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,9.99,N/A - From RDC,SO-49620,FPQ-14784,08-12-14,ARV,110-ZM-T30,15-Aug-15,Truck,Adult,30,0.33,SCMS from RDC,N/A - From RDC,37686
11021,DN-924,Generic,Zambia,29-Sep-08,29-Sep-08,600mg,Tablet,Yes,15281.81,From RDC,"Efavirenz 600mg, tablets, 30 Tabs",960.8,50000,600500.0,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz,12.01,N/A - From RDC,SO-2481,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,29-Sep-08,Truck,Adult,30,0.4,SCMS from RDC,N/A - From RDC,3842
85989,DN-3286,Generic,Mozambique,09-Oct-13,18-Oct-13,600/300/300mg,Tablet - FDC,Yes,10825.06,From RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",1630.82,125320,1318366.4,PMO - US,Hetero Unit III Hyderabad IN,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,10.52,N/A - From RDC,SO-43773,FPQ-11033,11-12-12,ARV,111-MZ-T30,09-Oct-13,Truck,Adult,30,0.35,SCMS from RDC,N/A - From RDC,16498
86621,DN-3395,Generic,Zambia,09-Nov-13,20-Jan-14,200/300mg,Tablet - FDC,Yes,14275.5,From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",238.47,31760,192783.2,PMO - US,"Aurobindo Unit III, India",Emtricitabine/Tenofovir Disoproxil Fumarate,6.07,N/A - From RDC,SO-45910,FPQ-12497,6/20/13,ARV,100-ZM-T30,29-Nov-13,Air,Adult,30,0.2,SCMS from RDC,N/A - From RDC,2875
73373,ASN-31750,Uni-Gold,"Congo, DRC",02-Jul-15,30-Jul-15,MIssing,Test kit,No,See ASN-31750 (ID#:19272),Direct Drop,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",3.35,89,2848.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",32.0,3/16/15,SCMS-280210,FPQ-16001,03-10-15,HRDT,101-CD-T30,02-Jul-15,Air,HIV test,20,1.6,"Trinity Biotech, Plc",EXW,See ASN-31750 (ID#:19272)
45442,ASN-11702,Generic,South Africa,20-Sep-11,20-Sep-11,300mg,Tablet,Yes,9726.53,Direct Drop,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",1504.66,137130,911914.5,PMO - US,"Aurobindo Unit III, India",Tenofovir Disoproxil Fumarate,6.65,12/14/10,SCMS-93570,FPQ-6708,11/26/10,ARV,161-ZA-T30,05-Oct-11,Ocean,Adult,30,0.22,Aurobindo Pharma Limited,DDP,45800
18373,ASN-13410,Generic,Vietnam,18-Feb-12,18-Feb-12,600mg,Tablet,No,See ASN-13410 (ID#:16901),Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",23.71,3548,14369.4,PMO - US,"Aurobindo Unit III, India",Efavirenz,4.05,10-04-11,SCMS-123600,FPQ-8428,9/21/11,ARV,108-VN-T30,18-Feb-12,Air,Adult,30,0.13,Aurobindo Pharma Limited,EXW,See ASN-13410 (ID#:16901)
86112,DN-3800,Generic,CÃte dIvoire,09-Jul-14,07-Aug-14,600/300mg,Tablet - FDC,Yes,814.06,From RDC,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",36.14,2600,35152.0,PMO - US,"Cipla, Patalganga, India",Abacavir/Lamivudine,13.52,N/A - From RDC,SO-47350,FPQ-13295,11/18/13,ARV,104-CI-T30,30-Jun-14,Truck,Adult,30,0.45,SCMS from RDC,N/A - From RDC,235
68361,ASN-17262,Generic,Vietnam,19-Dec-12,19-Dec-12,30/50/60mg,Chewable/dispersible tablet - FDC,Yes,2148.1,Direct Drop,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",61.14,10508,43608.2,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Nevirapine/Zidovudine,4.15,8/14/12,SCMS-156270,FPQ-10286,7/25/12,ARV,108-VN-T30,19-Dec-12,Air,Pediatric,60,0.07,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),EXW,678
84058,DN-2092,Generic,Nigeria,16-Feb-11,16-Feb-11,150mg,Tablet,Yes,43548,From RDC,"Lamivudine 150mg, tablets, 60 Tabs",33.66,6700,15611.0,PMO - US,"Aurobindo Unit III, India",Lamivudine,2.33,N/A - From RDC,SO-38330,FPQ-6243,8/25/10,ARV,151-NG-T30,21-Feb-11,Air Charter,Adult,60,0.04,SCMS from RDC,N/A - From RDC,426
85212,DN-2436,Generic,Kenya,11-Nov-11,11-Nov-11,10mg/ml,Oral suspension,Yes,5752.74,From RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",10.94,4000,7800.0,PMO - US,"Aurobindo Unit III, India",Nevirapine,1.95,N/A - From RDC,SO-41070,FPQ-8736,11-01-11,ARV,102-KE-T30,30-Nov-11,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,1496
30388,ASN-19116,Norvir,Haiti,03-May-13,03-May-13,100mg,Tablet,Yes,877.61,Direct Drop,"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",2.03,240,1644.0,PMO - US,ABBVIE Ludwigshafen Germany,Ritonavir,6.85,02-11-13,SCMS-177110,FPQ-11442,1/30/13,ARV,106-HT-T30,03-May-13,Air,Adult,60,0.11,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),FCA,30
31146,ASN-13013,Generic,Vietnam,20-Dec-11,20-Dec-11,150/300/200mg,Tablet - FDC,Yes,5726.24,Direct Drop,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",157.93,9030,95718.0,PMO - US,"Strides, Bangalore, India.",Lamivudine/Nevirapine/Zidovudine,10.6,07-08-11,SCMS-113610,FPQ-7898,6/27/11,ARV,108-VN-T30,20-Dec-11,Air,Adult,60,0.18,STRIDES ARCOLAB LIMITED,EXW,1054
12925,DN-1497,Generic,Haiti,22-Oct-09,22-Oct-09,30mg,Capsule,Yes,3842.22,From RDC,"Stavudine 30mg, capsules, 60 Caps",13.88,4410,6438.6,PMO - US,"Aurobindo Unit III, India",Stavudine,1.46,N/A - From RDC,SO-34250,Pre-PQ Process,Date Not Captured,ARV,106-HT-T01,22-Oct-09,Air,Adult,60,0.02,SCMS from RDC,N/A - From RDC,286
1095,ASN-4896,OraQuick,Botswana,13-Nov-09,13-Nov-09,MIssing,Test kit,Yes,1172.11,Direct Drop,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",13.72,20,7000.0,PMO - US,"Pacific Biotech, Thailand","HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",350.0,3/25/09,SCMS-41870,Pre-PQ Process,Pre-PQ Process,HRDT,144-BW-T01,13-Nov-09,Air,HIV test,100,3.5,Orasure Technologies Inc.,EXW,48
84024,DN-1948,Generic,Zimbabwe,22-Jul-10,22-Jul-10,300mg,Tablet,No,See DN-1948 (ID#:82906),From RDC,"Zidovudine 300mg, tablets, 60 Tabs",91.4,5880,42394.8,PMO - US,"Aurobindo Unit III, India",Zidovudine,7.21,N/A - From RDC,SO-35351,FPQ-4694,12-08-09,ARV,113-ZW-T30,30-Jul-10,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,See DN-1948 (ID#:82906)
83806,DN-3748,Generic,Rwanda,12-Jun-14,10-Jul-14,10mg/ml,Oral solution,Yes,2342.16,From RDC,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",1.16,507,937.95,PMO - US,"Aurobindo Unit III, India",Lamivudine,1.85,N/A - From RDC,SO-45402,FPQ-12190,05-06-13,ARV,107-RW-T30,30-Jun-14,Truck,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,185
53852,ASN-19166,Generic,South Africa,16-Apr-13,16-Apr-13,200mg,Capsule,No,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 200mg, capsule, 90 Caps",16.09,545,13007.18,South Africa Field Office,"Aurobindo Unit III, India",Efavirenz,23.87,Date Not Captured,SCMS-183950,FPQ-11828,3/18/13,ARV,116-ZA-T30,16-Apr-13,Truck,Pediatric,90,0.27,S. BUYS WHOLESALER,DDP,Weight Captured Separately
47233,ASN-27980,Generic,South Africa,27-Aug-14,27-Aug-14,200/300mg,Tablet - FDC,No,Freight Included in Commodity Cost,Direct Drop,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",0.46,11,370.96,PMO - US,"Aurobindo Unit III, India",Emtricitabine/Tenofovir Disoproxil Fumarate,33.72,8/27/14,SCMS-199283,FPQ-12522,07-11-13,ARV,116-ZA-T30,27-Aug-14,Truck,Adult,30,1.12,S. BUYS WHOLESALER,DDP,Weight Captured Separately
41841,ASN-24415,Generic,South Africa,06-Feb-14,06-Feb-14,300mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Abacavir 300mg, tablets, 60 Tabs",4.23,53,3422.75,PMO - US,"Cipla, Patalganga, India",Abacavir,64.58,12-02-13,SCMS-215370,FPQ-13035,10-08-13,ARV,116-ZA-T30,06-Feb-14,Truck,Adult,60,1.08,S. BUYS WHOLESALER,DDP,Weight Captured Separately
84567,DN-1840,Generic,Uganda,27-May-10,27-May-10,150/300/200mg,Tablet - FDC,Yes,20654.81,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",483.81,20000,224400.0,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Nevirapine/Zidovudine,11.22,N/A - From RDC,SO-36090,FPQ-5238,03-02-10,ARV,114-UG-T30,26-May-10,Air,Adult,60,0.19,SCMS from RDC,N/A - From RDC,2560
86494,DN-2761,Generic,Tanzania,22-Aug-12,22-Aug-12,600/200/300mg,Tablet - FDC,No,See DN-2761 (ID#:83606),From RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",3239.71,153642,2310775.68,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,15.04,N/A - From RDC,SO-41580,FPQ-9271,1/31/12,ARV,109-TZ-T30,31-Aug-12,Truck,Adult,30,0.5,SCMS from RDC,N/A - From RDC,See DN-2761 (ID#:83606)
86414,DN-2376,Generic,Nigeria,28-Sep-11,28-Sep-11,600/200/300mg,Tablet - FDC,Yes,18495.9,From RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",78.52,2389,47588.88,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,19.92,N/A - From RDC,SO-38920,FPQ-7217,2/21/11,ARV,151-NG-T30,15-Jun-11,Air Charter,Adult,30,0.66,SCMS from RDC,N/A - From RDC,277
1077,ASN-4361,Generic,South Africa,21-Apr-09,21-Apr-09,10mg/ml,Oral solution,Yes,Freight Included in Commodity Cost,Direct Drop,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",3.83,346,1954.9,PMO - US,"Aurobindo Unit III, India",Lamivudine,5.65,3/18/09,SCMS-41462,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,25-Jun-09,Air,Pediatric,240,0.02,S. BUYS WHOLESALER,DDP,Weight Captured Separately
84582,DN-1978,Generic,Nigeria,17-Aug-10,17-Aug-10,150/300/200mg,Tablet - FDC,Yes,6147.18,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",145.14,6000,67320.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.22,N/A - From RDC,SO-36934,FPQ-5688,5/27/10,ARV,151-NG-T30,31-Aug-10,Air Charter,Adult,60,0.19,SCMS from RDC,N/A - From RDC,789
27829,ASN-27328,Determine,South Sudan,03-Oct-14,12-Nov-14,MIssing,Test kit - Ancillary,Yes,4594.07,Direct Drop,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",0.95,115,920.0,PMO - US,"Alere Medical Co., Ltd.","HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",8.0,6/30/14,SCMS-245250,FPQ-14470,6/17/14,HRDT,105-SS-T30,03-Oct-14,Air,HIV test - Ancillary,100,0.08,"Orgenics, Ltd",EXW,173
4709,ASN-3505,Generic,Rwanda,10-Mar-09,10-Mar-09,150/300mg,Tablet - FDC,Yes,16414.22,Direct Drop,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",331.04,18560,168896.0,PMO - US,"Cipla, Goa, India",Lamivudine/Zidovudine,9.1,10/21/08,SCMS-30310,Pre-PQ Process,Pre-PQ Process,ARV,107-RW-T01,10-Mar-09,Air,Adult,60,0.15,CIPLA LIMITED,CIP,1698
83907,DN-4243,Generic,Zimbabwe,30-Apr-15,30-Apr-15,30/50/60mg,Chewable/dispersible tablet - FDC,Yes,16679.87,From RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",67.52,15935,57366.0,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Nevirapine/Zidovudine,3.6,N/A - From RDC,SO-50010,FPQ-15197,10/16/14,ARV,103-ZW-T30,30-Apr-15,Truck,Pediatric,60,0.06,SCMS from RDC,N/A - From RDC,13469
30649,ASN-5933,Generic,South Africa,29-Dec-09,29-Dec-09,600mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",112.72,2700,52283.01,PMO - US,"Cipla, Goa, India",Efavirenz,19.36,12/23/09,SCMS-60170,FPQ-4770,12/17/09,ARV,116-ZA-T30,29-Dec-09,Truck,Adult,30,0.65,S. BUYS WHOLESALER,DDP,Weight Captured Separately
11283,DN-897,Generic,Nigeria,10-Sep-08,10-Sep-08,600mg,Tablet,No,See DN-897 (ID#:10722),From RDC,"Efavirenz 600mg, tablets, 30 Tabs",225.02,12000,140640.0,PMO - US,"Aurobindo Unit III, India",Efavirenz,11.72,N/A - From RDC,SO-10820,Pre-PQ Process,Pre-PQ Process,ARV,131-NG-T01,10-Sep-08,Air,Adult,30,0.39,SCMS from RDC,N/A - From RDC,See DN-897 (ID#:10722)
65799,ASN-28033,Generic,South Africa,29-Aug-14,29-Aug-14,150/300mg,Tablet - FDC,No,Freight Included in Commodity Cost,Direct Drop,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",8.34,206,6746.05,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine/Zidovudine,32.75,8/29/14,SCMS-199289,FPQ-12522,07-11-13,ARV,116-ZA-T30,29-Aug-14,Truck,Adult,60,0.55,S. BUYS WHOLESALER,DDP,Weight Captured Separately
80270,ASN-21425,Generic,Mozambique,09-Oct-13,06-Nov-13,150/30mg,Tablet - FDC,Yes,3574.24,Direct Drop,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",47.56,13168,38450.56,PMO - US,"Strides, Bangalore, India.",Lamivudine/Stavudine,2.92,04-11-13,SCMS-185200,FPQ-11915,3/20/13,ARV,111-MZ-T30,09-Oct-13,Air,Adult,60,0.05,STRIDES ARCOLAB LIMITED,EXW,834
6106,ASN-2903,Stat-Pak,Ethiopia,24-Nov-08,24-Nov-08,MIssing,Test kit,Yes,15619.2,Direct Drop,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",474.37,8964,242028.0,PMO - US,Chembio Diagnostics Sys. Inc.,"HIV 1/2, Stat-Pak HIV, Kit",27.0,10/22/08,SCMS-32410,Pre-PQ Process,Pre-PQ Process,HRDT,117-ET-T01,30-Jan-09,Air,HIV test,20,1.35,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",EXW,3231
83747,DN-3459,Generic,Mozambique,06-Jan-14,29-Jan-14,150/300/200mg,Tablet - FDC,Yes,7150.25,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",633.35,59674,512002.92,PMO - US,"Strides, Bangalore, India.",Lamivudine/Nevirapine/Zidovudine,8.58,N/A - From RDC,SO-45895,FPQ-12416,6/28/13,ARV,111-MZ-T30,06-Jan-14,Truck,Adult,60,0.14,SCMS from RDC,N/A - From RDC,6959
44930,ASN-21218,Determine,Nigeria,18-Sep-13,18-Sep-13,MIssing,Test kit,Yes,13325.59,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",336.33,3055,271895.0,PMO - US,"Alere Medical Co., Ltd.","HIV 1/2, Determine Complete HIV Kit",89.0,07-10-13,SCMS-196560,FPQ-12456,06-10-13,HRDT,133-NG-T30,18-Sep-13,Air,HIV test,100,0.89,"Orgenics, Ltd",EXW,1241
83138,DN-3146,Generic,Mozambique,31-Jul-13,31-Jul-13,600/300mg,Tablet - FDC,Yes,1981.6,From RDC,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",58.71,3400,47464.0,PMO - US,Mylan (formerly Matrix) Nashik,Abacavir/Lamivudine,13.96,N/A - From RDC,SO-44851,FPQ-11884,3/19/13,ARV,111-MZ-T30,30-Aug-13,Truck,Adult,30,0.47,SCMS from RDC,N/A - From RDC,315
29596,ASN-16792,Generic,Rwanda,10-Dec-12,10-Dec-12,200mg,Tablet,Yes,36173.15,Direct Drop,"Nevirapine 200mg, tablets, 60 Tabs",544.75,171925,388550.5,PMO - US,"Micro labs, Verna, Goa, India",Nevirapine,2.26,7/18/12,SCMS-152930,FPQ-10223,07-05-12,ARV,107-RW-T30,10-Dec-12,Ocean,Adult,60,0.04,MICRO LABS LIMITED,EXW,15683
4615,ASN-2325,Determine,Botswana,02-Oct-08,02-Oct-08,MIssing,Test kit,Yes,559.95,Direct Drop,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",0.9,8,560.0,PMO - US,Inverness Japan,"HIV 1/2, Determine HIV Kit, without Lancets",70.0,7/28/08,SCMS-27760,Pre-PQ Process,Pre-PQ Process,HRDT,102-BW-T01,09-Oct-08,Air,HIV test,100,0.7,"Orgenics, Ltd",EXW,5406
11198,DN-435,Generic,Uganda,10-Dec-07,10-Dec-07,150/300/200mg,Tablet - FDC,No,See DN-435 (ID#:10908),From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",128.9,3930,80565.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,20.5,N/A - From RDC,SO-1300,Pre-PQ Process,Pre-PQ Process,ARV,114-UG-T01,10-Dec-07,Air,Adult,60,0.34,SCMS from RDC,N/A - From RDC,See DN-435 (ID#:10908)
83469,DN-2064,Generic,CÃte dIvoire,09-Dec-10,09-Dec-10,150mg,Tablet,Yes,11235.05,From RDC,"Lamivudine 150mg, tablets, 60 Tabs",40.69,8100,18873.0,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine,2.33,N/A - From RDC,SO-37740,FPQ-5925,6/23/10,ARV,104-CI-T30,30-Nov-10,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,3093
86485,DN-2694,Generic,Zimbabwe,27-Jun-12,27-Jun-12,150/200/30mg,Tablet - FDC,No,See DN-2694 (ID#:82483),From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",550.84,71030,333841.0,PMO - US,"Strides, Bangalore, India.",Lamivudine/Nevirapine/Stavudine,4.7,N/A - From RDC,SO-40891,FPQ-8464,10-04-11,ARV,113-ZW-T30,16-Oct-12,Truck,Adult,60,0.08,SCMS from RDC,N/A - From RDC,See DN-2694 (ID#:82483)
