id,asn_dn,brand,country,delivered_to_client_date,delivery_recorded_date,dosage,dosage_form,first_line_designation,freight_cost,fulfill_via,item_description,line_item_insurance,line_item_quantity,line_item_value,managed_by,manufacturing_site,molecule_test_type,pack_price,po_sent_to_vendor_date,po_so,pq,pq_first_sent_to_client_date,product_group,project_code,scheduled_delivery_date,shipment_mode,sub_classification,unit_of_measure,unit_price,vendor,vendor_inco_term,weight
9530,ASN-4374,Capillus,Haiti,06-Jul-09,06-Jul-09,MIssing,Test kit,Yes,1800.33,Direct Drop,"HIV 1/2, Capillus HIV Kit, 100 Tests",0.82,3,417.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Capillus HIV Kit",139.0,01-08-08,SCMS-15490,Pre-PQ Process,Pre-PQ Process,HRDT,100-HT-T01,06-Jul-09,Air,HIV test,100,1.39,"Trinity Biotech, Plc",EXW,2
8803,ASN-3853,Atripla,Tanzania,15-Jun-09,15-Jun-09,600/200/300mg,Tablet - FDC,No,See ASN-3853 (ID#:4824),Direct Drop,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",264.74,2680,135072.0,PMO - US,"MSD, Haarlem, NL",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,50.4,12/30/08,SCMS-34690,Pre-PQ Process,Pre-PQ Process,ARV,109-TZ-T01,15-Jun-09,Air,Adult,30,1.68,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),CIP,See ASN-3853 (ID#:4824)
86686,DN-3721,Generic,Nigeria,09-May-14,23-May-14,150/300/200mg,Tablet - FDC,No,See DN-3721 (ID#:86086),From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",1667.42,200000,1622000.0,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine/Nevirapine/Zidovudine,8.11,N/A - From RDC,SO-47271,FPQ-13293,11/19/13,ARV,151-NG-T30,03-Jun-14,Air Charter,Adult,60,0.14,SCMS from RDC,N/A - From RDC,See DN-3721 (ID#:86086)
83073,DN-2833,Generic,Zambia,07-Sep-12,07-Sep-12,600mg,Tablet,No,See DN-2833 (ID#:82506),From RDC,"Efavirenz 600mg, tablets, 30 Tabs",1002.49,182876,715045.16,PMO - US,"Strides, Bangalore, India.",Efavirenz,3.91,N/A - From RDC,SO-41991,FPQ-9773,4/27/12,ARV,110-ZM-T30,25-Sep-12,Truck,Adult,30,0.13,SCMS from RDC,N/A - From RDC,See DN-2833 (ID#:82506)
85903,DN-2871,Generic,South Sudan,30-Nov-12,30-Nov-12,150mg,Tablet,No,See DN-2871 (ID#:83626),From RDC,"Lamivudine 150mg, tablets, 60 Tabs",0.84,270,599.4,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine,2.22,N/A - From RDC,SO-43060,FPQ-10514,8/17/12,ARV,900-SS-T30,30-Nov-12,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,See DN-2871 (ID#:83626)
83096,DN-2946,Generic,Nigeria,04-Dec-12,04-Dec-12,200mg,Tablet,No,See DN-2946 (ID#:82531),From RDC,"Nevirapine 200mg, tablets, 60 Tabs",122.14,36000,87120.0,PMO - US,Mylan (formerly Matrix) Nashik,Nevirapine,2.42,N/A - From RDC,SO-43435,FPQ-9968,5/23/12,ARV,151-NG-T30,04-Dec-12,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,See DN-2946 (ID#:82531)
5052,ASN-3732,Invirase,South Africa,21-Jan-09,21-Jan-09,200mg,Capsule,No,Freight Included in Commodity Cost,Direct Drop,"Saquinavir 200mg [Invirase], capsules, 270 Caps",3.09,28,1578.92,PMO - US,Roche Basel,Saquinavir,56.39,Date Not Captured,SCMS-41190,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,30-Mar-09,Air,Adult,270,0.21,S. BUYS WHOLESALER,DDP,Weight Captured Separately
3955,ASN-127,Generic,Uganda,21-Dec-06,21-Dec-06,150/300mg,Tablet - FDC,Yes,5595.44,Direct Drop,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",MIssing,5080,55880.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,11.0,Date Not Captured,SCMS-157,Pre-PQ Process,Pre-PQ Process,ARV,114-UG-T01,21-Dec-06,Air,Adult,60,0.18,Aurobindo Pharma Limited,EXW,1172
10705,DN-691,Generic,Haiti,02-Apr-08,02-Apr-08,150mg,Tablet,Yes,5974.7,From RDC,"Lamivudine 150mg, tablets, 60 Tabs",47.88,10283,29923.53,PMO - US,"Aurobindo Unit III, India",Lamivudine,2.91,N/A - From RDC,SO-2057,Pre-PQ Process,Pre-PQ Process,ARV,106-HT-T01,02-Apr-08,Air,Adult,60,0.05,SCMS from RDC,N/A - From RDC,519
83491,DN-2138,Generic,CÃte dIvoire,29-Mar-11,29-Mar-11,200mg,Capsule,Yes,17941.47,From RDC,"Efavirenz 200mg, capsule, 90 Caps",51.08,2440,23692.4,PMO - US,"Aurobindo Unit III, India",Efavirenz,9.71,N/A - From RDC,SO-38480,FPQ-6144,08-03-10,ARV,104-CI-T30,15-Mar-11,Air,Pediatric,90,0.11,SCMS from RDC,N/A - From RDC,2325
85157,DN-2025,Generic,Nigeria,10-Nov-10,10-Nov-10,200mg,Capsule,No,See DN-2025 (ID#:83460),From RDC,"Efavirenz 200mg, capsule, 90 Caps",45.01,2150,20876.5,PMO - US,"Aurobindo Unit III, India",Efavirenz,9.71,N/A - From RDC,SO-37500,FPQ-5688,5/27/10,ARV,151-NG-T30,22-Oct-10,Air,Pediatric,90,0.11,SCMS from RDC,N/A - From RDC,See DN-2025 (ID#:83460)
83439,DN-1896,Generic,Nigeria,28-Jun-10,28-Jun-10,200mg,Tablet,Yes,Freight Included in Commodity Cost,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",17.66,3000,8190.0,PMO - US,"Strides, Bangalore, India.",Nevirapine,2.73,N/A - From RDC,SO-36465,FPQ-5023,02-10-10,ARV,151-NG-T30,15-Jul-10,Air,Adult,60,0.05,SCMS from RDC,N/A - From RDC,206
12754,DN-501,Generic,CÃte dIvoire,14-Dec-07,14-Dec-07,150/200/30mg,Tablet - FDC,Yes,13325,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",473.6,40000,296000.0,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.4,N/A - From RDC,SO-1483,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,14-Dec-07,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,4026
44694,ASN-5491,OraQuick,Botswana,30-Nov-09,30-Nov-09,MIssing,Test kit - Ancillary,Yes,304.76,Direct Drop,"#109435**HIV, OraQuick Controls Kit, 3 Vials",0.49,10,250.0,PMO - US,"Orasure Technologies, Inc USA","HIV, OraQuick Controls Kit, 3 Vials",25.0,9/30/09,SCMS-54210,FPQ-4167,09-09-09,HRDT,144-BW-T30,30-Nov-09,Air,HIV test - Ancillary,3,8.33,Orasure Technologies Inc.,EXW,6
16213,ASN-28054,Stat-Pak,Burundi,26-Sep-14,29-Sep-14,MIssing,Test kit,Yes,694.1,Direct Drop,"HIV 1/2, Stat-Pak Dipstick Assay Kit, 30 Tests",11.75,414,11426.4,PMO - US,Chembio Diagnostics Sys. Inc.,"HIV 1/2, Stat-Pak Dipstick Assay Kit",27.6,08-05-14,SCMS-250100,FPQ-14594,7/17/14,HRDT,102-BI-T30,26-Sep-14,Air,HIV test,30,0.92,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",EXW,44
82978,DN-2346,Generic,Haiti,01-Oct-11,01-Oct-11,200mg,Tablet,Yes,9178.48,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",62.12,15000,37650.0,PMO - US,Hetero Unit III Hyderabad IN,Nevirapine,2.51,N/A - From RDC,SO-39730,FPQ-7653,05-11-11,ARV,106-HT-T30,05-Dec-11,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,877
9080,ASN-4224,Videx EC,South Africa,15-May-09,15-May-09,400mg,Delayed-release capsules - blister,Yes,Freight Included in Commodity Cost,Direct Drop,"Didanosine EC 400mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",2.94,80,1502.4,PMO - US,"BMS Meymac, France",Didanosine EC,18.78,04-02-09,SCMS-47320,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,15-May-09,Truck,Adult,30,0.63,S. BUYS WHOLESALER,DDP,Weight Captured Separately
86553,DN-3030,Generic,Zimbabwe,14-Mar-13,14-Mar-13,300/300mg,Tablet - FDC,No,See DN-3030 (ID#:82549),From RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",135.21,20519,96439.3,PMO - US,"Aurobindo Unit VII, IN",Lamivudine/Tenofovir Disoproxil Fumarate,4.7,N/A - From RDC,SO-43210,FPQ-10632,09-11-12,ARV,113-ZW-T30,14-Mar-13,Truck,Adult,30,0.16,SCMS from RDC,N/A - From RDC,See DN-3030 (ID#:82549)
83456,DN-1993,Generic,Nigeria,17-Aug-10,17-Aug-10,200mg,Tablet,Yes,6147.18,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",277.52,47150,128719.5,PMO - US,"Aurobindo Unit III, India",Nevirapine,2.73,N/A - From RDC,SO-36468,FPQ-5023,02-10-10,ARV,151-NG-T30,12-Aug-10,Air Charter,Adult,60,0.05,SCMS from RDC,N/A - From RDC,5357
12759,DN-520,Generic,Ethiopia,20-Dec-07,20-Dec-07,150/300mg,Tablet - FDC,Yes,6483,From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",147.3,9691,92064.5,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,9.5,N/A - From RDC,SO-1523,Pre-PQ Process,Pre-PQ Process,ARV,117-ET-T01,20-Dec-07,Air,Adult,60,0.16,SCMS from RDC,N/A - From RDC,899
464,ASN-2008,Determine,Nigeria,09-Jul-08,09-Jul-08,MIssing,Test kit,Yes,16090.22,Direct Drop,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",703.66,5498,439785.02,PMO - US,Inverness Japan,"HIV 1/2, Determine HIV Kit, without Lancets",79.99,Date Not Captured,SCMS-21540,Pre-PQ Process,Pre-PQ Process,HRDT,102-NG-T01,09-Jul-08,Air,HIV test,100,0.8,"Orgenics, Ltd",EXW,1251
12059,DN-183,Trizivir,Mozambique,04-Jul-07,04-Jul-07,300/150/300mg,Tablet - FDC,Yes,439.17,From RDC,"Abacavir/Lamivudine/Zidovudine 300/150/300mg [Trizivir], tablets, 60 Tabs",MIssing,1019,71330.0,PMO - US,GSK Ware (UK),Abacavir/Lamivudine/Zidovudine,70.0,N/A - From RDC,SO-379,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,04-Jul-07,Air,Adult,60,1.17,SCMS from RDC,N/A - From RDC,138
43906,ASN-31854,Generic,South Africa,28-Apr-15,28-Apr-15,20mg/ml,Oral solution,No,Freight Included in Commodity Cost,Direct Drop,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",0.4,16,392.16,PMO - US,"Aurobindo Unit III, India",Abacavir,24.51,4/28/15,SCMS-238556,FPQ-13973,4/30/14,ARV,116-ZA-T30,28-Apr-15,Truck,Pediatric,240,0.1,PHARMACY DIRECT,DDP,Weight Captured Separately
1941,ASN-2438,Generic,Nigeria,15-Oct-08,15-Oct-08,MIssing,Test kit - Ancillary,Yes,24870.05,Direct Drop,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.1,6502,65.02,PMO - US,Inverness Japan,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.01,7/18/08,SCMS-27060,Pre-PQ Process,Pre-PQ Process,HRDT,133-NG-T01,15-Oct-08,Air,HIV test - Ancillary,100,0.0,"Orgenics, Ltd",EXW,1927
84795,DN-3046,Generic,CÃte dIvoire,08-Mar-13,08-Mar-13,300mg,Tablet,No,See DN-3046 (ID#:83119),From RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",25.49,4500,18180.0,PMO - US,Mylan (formerly Matrix) Nashik,Tenofovir Disoproxil Fumarate,4.04,N/A - From RDC,SO-43340,FPQ-10633,09-11-12,ARV,104-CI-T30,30-Apr-13,Truck,Adult,30,0.13,SCMS from RDC,N/A - From RDC,See DN-3046 (ID#:83119)
10637,DN-459,Generic,Ethiopia,26-Nov-07,26-Nov-07,1mg/ml,Oral solution,Yes,8004,From RDC,"Stavudine 1mg/ml, powder for oral solution, 200 ml",16.34,7294,10211.6,PMO - US,"Aurobindo Unit III, India",Stavudine,1.4,N/A - From RDC,SO-1342,Pre-PQ Process,Pre-PQ Process,ARV,117-ET-T01,26-Nov-07,Air,Pediatric,200,0.01,SCMS from RDC,N/A - From RDC,753
11056,DN-1292,Generic,Nigeria,16-Jun-09,16-Jun-09,150/300/200mg,Tablet - FDC,Yes,7329.83,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",89.24,3994,45531.6,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.4,N/A - From RDC,SO-30023,Pre-PQ Process,Pre-PQ Process,ARV,151-NG-T01,16-Jun-09,Air Charter,Adult,60,0.19,SCMS from RDC,N/A - From RDC,452
76840,ASN-10568,Generic,South Africa,13-Jun-11,13-Jun-11,300mg,Tablet,Yes,8809.08,Direct Drop,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",850.07,77473,515195.45,PMO - US,"Aurobindo Unit III, India",Tenofovir Disoproxil Fumarate,6.65,12/14/10,SCMS-93540,FPQ-6708,11/26/10,ARV,161-ZA-T30,31-May-11,Ocean,Adult,30,0.22,Aurobindo Pharma Limited,DDP,7228
84581,DN-1964,Generic,Haiti,23-Aug-10,23-Aug-10,10mg/ml,Oral solution,No,See DN-1964 (ID#:82908),From RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",15.98,3840,7411.2,PMO - US,"Cipla, Goa, India",Lamivudine,1.93,N/A - From RDC,SO-36760,FPQ-5523,4/19/10,ARV,106-HT-T30,10-Aug-10,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,See DN-1964 (ID#:82908)
75729,ASN-11268,Determine,Nigeria,07-Jul-11,07-Jul-11,MIssing,Test kit,Yes,31201.82,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",424.54,2891,257299.0,PMO - US,Inverness Japan,"HIV 1/2, Determine Complete HIV Kit",89.0,3/30/11,SCMS-103110,FPQ-7193,2/16/11,HRDT,133-NG-T30,07-Jul-11,Air,HIV test,100,0.89,"Orgenics, Ltd",EXW,1378
11862,DN-739,Truvada,Nigeria,14-May-08,14-May-08,300/200mg,Tablet - FDC,Yes,2204,From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",141.08,3359,88173.75,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,26.25,N/A - From RDC,SO-2578,Pre-PQ Process,Pre-PQ Process,ARV,131-NG-T01,14-May-08,Air,Adult,30,0.88,SCMS from RDC,N/A - From RDC,300
5916,ASN-2488,Truvada,South Africa,08-Jul-08,08-Jul-08,300/200mg,Tablet - FDC,No,Freight Included in Commodity Cost,Direct Drop,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",1.87,30,1171.5,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,39.05,Date Not Captured,SCMS-26820,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,10-Jul-08,Truck,Adult,30,1.3,S. BUYS WHOLESALER,DDP,Weight Captured Separately
86308,DN-1857,Generic,Ethiopia,01-Jun-10,01-Jun-10,150mg,Tablet,No,See DN-1857 (ID#:82892),From RDC,"Lamivudine 150mg, tablets, 60 Tabs",7.79,1481,3613.64,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine,2.44,N/A - From RDC,SO-36690,FPQ-5581,4/28/10,ARV,117-ET-T30,21-Jun-10,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,See DN-1857 (ID#:82892)
13648,ASN-32231,Determine,"Congo, DRC",23-Jul-15,29-Jul-15,MIssing,Test kit,Yes,Invoiced Separately,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",13.46,143,11440.0,PMO - US,"Alere Medical Co., Ltd.","HIV 1/2, Determine Complete HIV Kit",80.0,3/17/15,SCMS-280220,FPQ-16001,03-10-15,HRDT,101-CD-T30,23-Jul-15,Air,HIV test,100,0.8,"Orgenics, Ltd",EXW,Weight Captured Separately
86651,DN-3517,Generic,CÃte dIvoire,05-Feb-14,04-Mar-14,150/300/200mg,Tablet - FDC,Yes,42859.56,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",957.39,93700,773962.0,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine/Nevirapine/Zidovudine,8.26,N/A - From RDC,SO-44200,FPQ-11253,12/14/12,ARV,104-CI-T30,10-Feb-14,Truck,Adult,60,0.14,SCMS from RDC,N/A - From RDC,12220
28506,ASN-21668,Generic,Vietnam,25-Sep-13,25-Sep-13,300mg,Tablet,No,See ASN-21668 (ID#:17501),Direct Drop,"Zidovudine 300mg, tablets, 60 Tabs",3.58,503,2892.25,PMO - US,Hetero Unit III Hyderabad IN,Zidovudine,5.75,5/15/13,SCMS-188700,FPQ-12051,05-03-13,ARV,108-VN-T30,25-Sep-13,Air,Adult,60,0.1,HETERO LABS LIMITED,EXW,See ASN-21668 (ID#:17501)
5365,ASN-664,Generic,Haiti,13-Aug-07,13-Aug-07,MIssing,Test kit - Ancillary,Yes,Invoiced Separately,Direct Drop,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.01,450,4.5,PMO - US,Inverness Japan,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.01,7/26/07,SCMS-10080,Pre-PQ Process,Pre-PQ Process,HRDT,100-HT-T01,13-Aug-07,Air,HIV test - Ancillary,100,0.0,"Orgenics, Ltd",EXW,Weight Captured Separately
36162,ASN-18665,Generic,Vietnam,02-Apr-13,02-Apr-13,600mg,Tablet,Yes,2604.31,Direct Drop,"Efavirenz 600mg, tablets, 30 Tabs",71.38,17755,57703.75,PMO - US,"Hetero, Jadcherla, unit 5, IN",Efavirenz,3.25,11-07-12,SCMS-164680,FPQ-10811,10/15/12,ARV,108-VN-T30,02-Apr-13,Air,Adult,30,0.11,HETERO LABS LIMITED,EXW,1505
84342,DN-3567,Generic,CÃte dIvoire,26-Mar-14,28-Apr-14,10mg/ml,Oral solution,Yes,18607.76,From RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",7.45,2867,6020.7,PMO - US,"Aurobindo Unit III, India",Zidovudine,2.1,N/A - From RDC,SO-46361,FPQ-12800,08-09-13,ARV,104-CI-T30,28-Mar-14,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,5752
22301,ASN-17513,Generic,Vietnam,28-Dec-12,28-Dec-12,600/300/300mg,Tablet - FDC,Yes,4503.42,Direct Drop,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",390.85,23251,278779.49,PMO - US,Mylan (formerly Matrix) Nashik,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,11.99,8/14/12,SCMS-156280,FPQ-10287,7/25/12,ARV,108-VN-T30,28-Dec-12,Air,Adult,30,0.4,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),EXW,2641
73906,ASN-27340,Generic,Ghana,11-Sep-14,11-Sep-14,200/300mg,Tablet - FDC,Yes,6956.18,Direct Drop,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",48.69,8458,47364.8,PMO - US,Mylan (formerly Matrix) Nashik,Emtricitabine/Tenofovir Disoproxil Fumarate,5.6,4/15/14,SCMS-234090,FPQ-13809,03-07-14,ARV,105-GH-T30,11-Sep-14,Air,Adult,30,0.19,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),EXW,758
42221,ASN-6266,Generic,Vietnam,19-Mar-10,19-Mar-10,300mg,Tablet,No,See ASN-6266 (ID#:15368),Direct Drop,"Abacavir 300mg, tablets, 60 Tabs",7.41,200,3780.0,PMO - US,"Aurobindo Unit III, India",Abacavir,18.9,11/13/09,SCMS-57130,FPQ-4265,10/20/09,ARV,108-VN-T30,19-Mar-10,Air,Adult,60,0.32,Aurobindo Pharma Limited,EXW,See ASN-6266 (ID#:15368)
85721,DN-2048,Generic,Uganda,23-Nov-10,23-Nov-10,150/300/200mg,Tablet - FDC,Yes,83195.98,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",2799.91,115745,1298658.9,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Nevirapine/Zidovudine,11.22,N/A - From RDC,SO-37510,FPQ-6202,08-06-10,ARV,102-UG-T30,26-Nov-10,Air,Adult,60,0.19,SCMS from RDC,N/A - From RDC,15500
72767,ASN-29499,Prezista,Haiti,10-Dec-14,10-Dec-14,600mg,Tablet,Yes,926.3,Direct Drop,"Darunavir 600mg [Prezista], tablets, 60 Tabs",6.16,111,5994.0,PMO - US,"Janssen-Cilag, Latina, IT",Darunavir,54.0,11-04-14,SCMS-260980,FPQ-14895,9/24/14,ARV,106-HT-T30,10-Dec-14,Air,Adult,60,0.9,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),FCA,42
15772,ASN-13475,Generic,Vietnam,01-Mar-12,01-Mar-12,150/300/200mg,Tablet - FDC,Yes,17392.05,Direct Drop,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",517.28,30000,313500.0,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,10.45,10-04-11,SCMS-123520,FPQ-8428,9/21/11,ARV,108-VN-T30,01-Mar-12,Air,Adult,60,0.17,Aurobindo Pharma Limited,EXW,10210
11590,DN-947,Generic,CÃte dIvoire,01-Dec-08,01-Dec-08,1mg/ml,Oral solution,Yes,6381.87,From RDC,"Stavudine 1mg/ml, powder for oral solution, 200 ml",8.92,3250,4550.0,PMO - US,"Aurobindo Unit III, India",Stavudine,1.4,N/A - From RDC,SO-11840,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,01-Dec-08,Air,Pediatric,200,0.01,SCMS from RDC,N/A - From RDC,315
81293,ASN-5689,Bioline,Kenya,07-Jan-10,07-Jan-10,MIssing,Test kit,Yes,21825.6,Direct Drop,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",334.18,8525,170500.0,PMO - US,"Standard Diagnostics, Korea","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",20.0,10/23/09,SCMS-55900,FPQ-4250,9/16/09,HRDT,102-KE-T30,07-Jan-10,Air,HIV test,25,0.8,"Standard Diagnostics, Inc.",EXW,2842
86440,DN-2495,Generic,"Congo, DRC",14-Feb-12,14-Feb-12,200mg,Tablet,No,See DN-2495 (ID#:83555),From RDC,"Nevirapine 200mg, tablets, 60 Tabs",0.07,18,46.44,PMO - US,"Strides, Bangalore, India.",Nevirapine,2.58,N/A - From RDC,SO-41133,FPQ-8840,11/21/11,ARV,101-CD-T30,16-Mar-12,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,See DN-2495 (ID#:83555)
74419,ASN-14078,Determine,"Congo, DRC",18-Jun-12,18-Jun-12,MIssing,Test kit,Yes,15722.05,Direct Drop,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",141.88,1265,101200.0,PMO - US,"Alere Medical Co., Ltd.","HIV 1/2, Determine Complete HIV Kit",80.0,01-09-12,SCMS-131070,FPQ-8792,12/14/11,HRDT,101-CD-T30,18-Jun-12,Air,HIV test,100,0.8,"Orgenics, Ltd",EXW,657
86508,DN-2812,Generic,"Congo, DRC",14-Feb-13,14-Feb-13,150mg,Tablet,No,See DN-2812 (ID#:83068),From RDC,"Lamivudine 150mg, tablets, 60 Tabs",1.43,458,1016.76,PMO - US,Hetero Unit III Hyderabad IN,Lamivudine,2.22,N/A - From RDC,SO-42340,FPQ-9906,5/15/12,ARV,102-CD-T30,14-Feb-13,Air,Adult,60,0.04,SCMS from RDC,N/A - From RDC,See DN-2812 (ID#:83068)
85725,DN-2064,Generic,CÃte dIvoire,09-Dec-10,09-Dec-10,10mg/ml,Oral suspension,No,See DN-2064 (ID#:83469),From RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",17.66,4200,8190.0,PMO - US,"Aurobindo Unit III, India",Nevirapine,1.95,N/A - From RDC,SO-37740,FPQ-5925,6/23/10,ARV,104-CI-T30,30-Nov-10,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,See DN-2064 (ID#:83469)
84663,DN-2303,Generic,Mozambique,15-Sep-11,15-Sep-11,200mg,Tablet,Yes,112.87,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",8.05,1890,4876.2,PMO - US,"Aurobindo Unit VII, IN",Nevirapine,2.58,N/A - From RDC,SO-38634,FPQ-7053,1/24/11,ARV,111-MZ-T30,30-Sep-11,Truck,Adult,60,0.04,SCMS from RDC,N/A - From RDC,183
28888,ASN-24573,ImmunoComb,Mali,25-Mar-14,28-Mar-14,MIssing,Test kit,Yes,1148.65,Direct Drop,"HIV 1/2, ImmunoComb II BiSpot EIA Kit, 36 Tests",5.07,58,4930.0,PMO - US,"Alere Medical Co., Ltd.","HIV 1/2, ImmunoComb II BiSpot EIA Kit",85.0,1/22/14,SCMS-221931,FPQ-13391,12/16/13,HRDT,102-ML-T30,25-Mar-14,Air,HIV test,36,2.36,"Orgenics, Ltd",EXW,23
36868,ASN-6710,Norvir,Mozambique,22-Apr-10,22-Apr-10,100mg,Capsule,Yes,Freight Included in Commodity Cost,Direct Drop,"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",13.84,620,6417.0,PMO - US,ABBVIE (Abbott) Logis. UK,Ritonavir,10.35,1/25/10,SCMS-62331,FPQ-4740,12/23/09,ARV,111-MZ-T30,22-Apr-10,Air,Adult,84,0.12,INTERNATIONAL HEALTHCARE DISTRIBUTORS,CIP,Weight Captured Separately
12762,DN-488,Generic,Zimbabwe,14-Jan-08,14-Jan-08,150/30mg,Tablet - FDC,No,See DN-488 (ID#:10652),From RDC,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",5.12,1600,3200.0,PMO - US,"Cipla, Goa, India",Lamivudine/Stavudine,2.0,N/A - From RDC,SO-710,Pre-PQ Process,Pre-PQ Process,ARV,100-ZW-T01,14-Jan-08,Air,Adult,30,0.07,SCMS from RDC,N/A - From RDC,See DN-488 (ID#:10652)
84952,DN-3826,Generic,Mozambique,05-Nov-14,07-Nov-14,150/30mg,Tablet - FDC,Yes,1482.7,From RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",68.34,26700,66483.0,PMO - US,"Strides, Bangalore, India.",Lamivudine/Stavudine,2.49,N/A - From RDC,SO-47090,FPQ-13123,10/21/13,ARV,111-MZ-T30,29-Aug-14,Truck,Adult,60,0.04,SCMS from RDC,N/A - From RDC,1307
